starttime,close,high,interval,low,open,quotevolume,symbol,tradenum,volume,vrb_bb_upper,vrb_bb_lower,st_line,st_dir,st_up,st_dn
2023-08-24 08:00:00,26444.02,26577.87,4h,26409.4,26477.39,104375296.9894202,BTCUSDT,80232,3940.98697,26637.122207241864,25638.203626091472,25802.469162759262,-1,27118.93083724074,25802.469162759262
2023-08-24 12:00:00,25996.34,26444.02,4h,25990.72,26444.02,229476181.8378532,BTCUSDT,154636,8755.58585,26637.32163040917,25628.796702924155,25802.469162759262,-1,26968.6112953787,25802.469162759262
2023-08-24 16:00:00,26039.44,26163.0,4h,25864.0,25996.35,167639732.8883508,BTCUSDT,122875,6438.38839,26635.397303046557,25622.570196953442,25802.469162759262,-1,26740.752230609767,25802.469162759262
2023-08-24 20:00:00,26180.05,26207.15,4h,25936.01,26039.44,88385201.5329343,BTCUSDT,81358,3389.46416,26634.695565955866,25622.443600710794,25802.469162759262,-1,26740.752230609767,25802.469162759262
2023-08-25 00:00:00,26106.0,26187.34,4h,26011.41,26180.05,72536005.4777215,BTCUSDT,67817,2777.0727,26635.093475285266,25623.324024714737,25802.469162759262,-1,26740.752230609767,25802.469162759262
2023-08-25 04:00:00,25980.5,26111.11,4h,25974.22,26106.0,89448354.4556778,BTCUSDT,75893,3435.96694,26636.088248078126,25618.75925192187,25802.469162759262,-1,26740.752230609767,25802.469162759262
2023-08-25 08:00:00,26096.4,26128.75,4h,25980.49,25980.5,76303534.6881511,BTCUSDT,76166,2924.78322,26636.634813593453,25623.612686406545,25802.469162759262,-1,26740.752230609767,25802.469162759262
2023-08-25 12:00:00,25932.01,26314.05,4h,25777.15,26096.41,296324096.4146222,BTCUSDT,200552,11380.01633,26637.075112601993,25622.540720731344,25802.469162759262,-1,26729.130164939255,25802.469162759262
2023-08-25 16:00:00,25972.36,26066.62,4h,25832.25,25932.01,127787794.3119827,BTCUSDT,118937,4923.47202,26637.747781240734,25611.41971875927,25802.469162759262,-1,26642.46015669229,25802.469162759262
2023-08-25 20:00:00,26060.01,26085.2,4h,25957.4,25972.37,60211293.8416521,BTCUSDT,72073,2312.02651,26635.96817893887,25607.623487727797,25802.469162759262,-1,26642.46015669229,25802.469162759262
2023-08-26 00:00:00,26087.15,26125.77,4h,26027.2,26060.0,41305598.6327391,BTCUSDT,56567,1584.31997,26636.462983533576,25609.725349799755,25802.469162759262,-1,26642.46015669229,25802.469162759262
2023-08-26 04:00:00,26050.81,26088.0,4h,26048.0,26087.16,57055047.0524788,BTCUSDT,51573,2188.92461,26635.357185814115,25606.174480852555,25802.469162759262,-1,26642.46015669229,25802.469162759262
2023-08-26 08:00:00,26045.87,26060.0,4h,26001.83,26050.82,40231665.7679131,BTCUSDT,55052,1545.41373,26635.33922864055,25605.87827135945,25802.469162759262,-1,26642.46015669229,25802.469162759262
2023-08-26 12:00:00,26054.0,26078.0,4h,25985.92,26045.86,44009025.1021538,BTCUSDT,60575,1689.85745,26632.586569542786,25618.413430457214,25802.469162759262,-1,26622.633889964258,25802.469162759262
2023-08-26 16:00:00,26034.21,26060.0,4h,26004.77,26054.0,42306169.4307001,BTCUSDT,56751,1625.43664,26613.080977228863,25659.104022771142,25802.469162759262,-1,26593.61119546605,25802.469162759262
2023-08-26 20:00:00,26017.37,26047.62,4h,25988.2,26034.22,36134024.4898189,BTCUSDT,48894,1388.27082,26613.54645458053,25655.419378752813,25802.469162759262,-1,26552.451885692746,25802.469162759262
2023-08-27 00:00:00,26021.96,26030.55,4h,25966.11,26017.38,50890464.7117624,BTCUSDT,46775,1957.15103,26613.171115234927,25657.098051431738,25802.469162759262,-1,26521.25604140811,25802.469162759262
2023-08-27 04:00:00,26043.61,26055.54,4h,26021.96,26021.96,39998187.3598542,BTCUSDT,46592,1536.05749,26613.229610807262,25655.912889192732,25802.469162759262,-1,26515.250239337704,25802.469162759262
2023-08-27 08:00:00,26060.44,26095.6,4h,26033.78,26043.61,61674436.3970748,BTCUSDT,63261,2365.95212,26609.159126849383,25670.06253981729,25802.469162759262,-1,26514.99522737082,25802.469162759262
2023-08-27 12:00:00,26122.15,26182.23,4h,26052.8,26060.44,67337458.2179516,BTCUSDT,75351,2577.47772,26608.322390942918,25669.078442390408,25802.469162759262,-1,26514.99522737082,25802.469162759262
2023-08-27 16:00:00,26125.49,26179.0,4h,26037.27,26122.14,66091282.9381238,BTCUSDT,70650,2530.06704,26510.57867752536,25724.612989141315,25802.469162759262,-1,26514.99522737082,25802.469162759262
2023-08-27 20:00:00,26101.77,26133.71,4h,26040.17,26125.48,29556533.3946108,BTCUSDT,46461,1132.93676,26460.810544574528,25746.801955425468,25802.469162759262,-1,26514.99522737082,25802.469162759262
2023-08-28 00:00:00,26012.98,26105.0,4h,25986.41,26101.78,86156649.4305861,BTCUSDT,80753,3309.2282,26398.685777991275,25773.174222008733,25802.469162759262,-1,26480.460058101202,25802.469162759262
2023-08-28 04:00:00,25934.12,26038.83,4h,25872.05,26012.98,97721076.2303797,BTCUSDT,81238,3765.35956,26309.69014137017,25816.89819196317,25802.469162759262,-1,26397.16730519614,25802.469162759262
2023-08-28 08:00:00,26000.99,26004.0,4h,25864.5,25934.13,79789239.4460806,BTCUSDT,74358,3075.66108,26192.632348628555,25897.036818038112,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-28 12:00:00,26104.17,26253.99,4h,25991.44,26000.99,164297339.6607091,BTCUSDT,125028,6287.02969,26197.727073971593,25900.927926028406,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-28 16:00:00,25996.26,26191.79,4h,25918.0,26104.16,95890738.8604207,BTCUSDT,90901,3676.97567,26198.227099618874,25896.82956704779,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-28 20:00:00,26120.0,26178.83,4h,25946.18,25996.27,67153895.5483938,BTCUSDT,70779,2578.37235,26184.544351016786,25905.508148983212,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-29 00:00:00,26083.19,26206.24,4h,26066.36,26120.0,68968364.3389308,BTCUSDT,65864,2640.28117,26181.44674677758,25906.704919889093,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-29 04:00:00,26004.2,26095.08,4h,25990.58,26083.18,108141015.566422,BTCUSDT,69302,4150.9928,26180.06771244281,25910.05895422386,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-29 08:00:00,25975.55,26046.0,4h,25922.0,26004.2,100243306.0304615,BTCUSDT,83089,3858.26938,26176.555405882867,25903.50042745047,25802.469162759262,-1,26388.380689936337,25802.469162759262
2023-08-29 12:00:00,27423.44,27692.0,4h,25964.79,25975.54,898363670.5978051,BTCUSDT,463272,33126.0864,26802.06963036735,25402.272036299317,25900.14240611261,-1,26388.380689936337,25900.14240611261
2023-08-29 16:00:00,27831.33,28142.85,4h,27350.01,27423.44,643636540.1033294,BTCUSDT,320441,23108.38949,27287.15497488541,25072.100858447928,26755.830285806984,-1,28498.93971419302,26755.830285806984
2023-08-29 20:00:00,27716.34,27883.61,4h,27532.79,27831.33,203973154.12153032,BTCUSDT,135115,7367.97564,27593.294675823658,24903.988657509675,26914.23577151663,-1,28498.93971419302,26914.23577151663
2023-08-30 00:00:00,27391.13,27768.57,4h,27280.99,27716.34,210366673.59441552,BTCUSDT,122930,7647.4885,27759.94588748224,24846.002445851092,26914.23577151663,-1,28459.7870170592,26914.23577151663
2023-08-30 04:00:00,27436.25,27476.03,4h,27371.94,27391.14,87759287.0373743,BTCUSDT,68927,3198.93935,27916.283374285318,24805.118292381354,26914.23577151663,-1,28286.84741620624,26914.23577151663
2023-08-30 08:00:00,27338.51,27499.0,4h,27310.05,27436.25,117650962.6012457,BTCUSDT,93503,4292.3234,28034.709437836314,24794.41222883036,26914.23577151663,-1,28243.758045395927,26914.23577151663
2023-08-30 12:00:00,27201.63,27464.45,4h,27017.24,27338.52,339113432.9693735,BTCUSDT,214922,12439.12326,28117.08647890242,24807.671021097587,26914.23577151663,-1,28121.27114312613,26914.23577151663
2023-08-30 16:00:00,27178.28,27286.88,4h,27067.9,27201.63,137100635.3175416,BTCUSDT,117099,5043.37898,28186.228749684717,24833.86791698194,26914.23577151663,-1,28005.017335969827,26914.23577151663
2023-08-30 20:00:00,27299.99,27337.78,4h,27178.27,27178.27,77095459.6425751,BTCUSDT,72911,2827.00499,28263.791029238088,24863.19063742858,26914.23577151663,-1,28005.017335969827,26914.23577151663
2023-08-31 00:00:00,27217.27,27303.36,4h,27178.88,27299.99,58766366.6877984,BTCUSDT,62445,2159.40313,28319.301912004386,24907.28892132894,26914.23577151663,-1,28005.017335969827,26914.23577151663
2023-08-31 04:00:00,27261.03,27294.97,4h,27215.0,27217.28,60126992.7740487,BTCUSDT,76636,2206.16181,28372.5646808101,24955.477819189902,26914.23577151663,-1,28001.81557092713,26914.23577151663
2023-08-31 08:00:00,27303.96,27587.51,4h,27184.99,27261.03,166315124.1167601,BTCUSDT,121148,6087.65912,28422.912654464395,25008.756512202264,26914.23577151663,-1,28001.81557092713,26914.23577151663
2023-08-31 12:00:00,26922.01,27315.47,4h,26803.73,27303.95,307965877.9976862,BTCUSDT,208461,11366.93936,28430.368964827834,25067.95520183883,26914.23577151663,-1,27917.542390261737,26914.23577151663
2023-08-31 16:00:00,26162.79,26924.87,4h,25928.0,26922.01,528298196.11869925,BTCUSDT,301840,20012.11138,28428.419342770103,25073.013157229892,27515.515020748648,1,27515.515020748648,26914.23577151663
2023-08-31 20:00:00,25940.78,26194.86,4h,25655.01,26162.79,238900628.3166782,BTCUSDT,174160,9200.52921,28439.75870722558,25048.25795944109,27037.297019711215,1,27037.297019711215,25066.272980288784
2023-09-01 00:00:00,26081.01,26100.0,4h,25931.11,25940.77,95069299.725541,BTCUSDT,79622,3653.53305,28435.280754711574,25058.405078621756,26985.694668725653,1,26985.694668725653,25066.272980288784
2023-09-01 04:00:00,25990.92,26095.0,4h,25978.0,26081.0,73890287.1427111,BTCUSDT,71614,2839.42565,28430.75186341807,25067.66730324859,26985.694668725653,1,26985.694668725653,25085.130564710624
2023-09-01 08:00:00,26047.49,26072.34,4h,25957.37,25990.92,86736920.5794909,BTCUSDT,88055,3334.17072,28427.453475584512,25074.840691082147,26938.054463524906,1,26938.054463524906,25100.355536475097
2023-09-01 12:00:00,25811.0,26156.0,4h,25566.53,26047.5,320861400.9199246,BTCUSDT,241831,12389.595,28450.726532271146,25027.136801062188,26867.18674034866,1,26867.18674034866,25100.355536475097
2023-09-01 16:00:00,25645.66,25964.17,4h,25333.75,25811.0,357285087.0855668,BTCUSDT,272323,13943.51802,28484.020279360626,24964.62638730604,26664.84315333123,1,26664.84315333123,25100.355536475097
2023-09-01 20:00:00,25805.05,25937.42,4h,25565.55,25645.65,125601596.256515,BTCUSDT,127734,4871.90812,28505.753208878567,24916.647624454774,26658.874745664663,1,26658.874745664663,25100.355536475097
2023-09-02 00:00:00,25798.08,25840.0,4h,25752.47,25805.04,54855538.2623612,BTCUSDT,77813,2127.00305,28525.235028174615,24873.406638492048,26658.874745664663,1,26658.874745664663,25100.355536475097
2023-09-02 04:00:00,25795.47,25853.03,4h,25766.75,25798.07,57003620.4149391,BTCUSDT,78667,2209.29066,28540.05740331423,24841.19009668577,26641.815232962363,1,26641.815232962363,25100.355536475097
2023-09-02 08:00:00,25813.54,25860.0,4h,25774.81,25795.46,71754701.0977374,BTCUSDT,100775,2779.60231,28551.30293789775,24816.443728768914,26612.262471314243,1,26612.262471314243,25100.355536475097
2023-09-02 12:00:00,25894.76,25987.5,4h,25785.64,25813.55,109108594.0620286,BTCUSDT,132395,4217.26208,28486.09927617382,24754.257390492847,26612.262471314243,1,26612.262471314243,25100.355536475097
2023-09-02 16:00:00,25833.39,25937.91,4h,25763.2,25894.77,88053340.2660651,BTCUSDT,115063,3407.85698,28330.68461650182,24743.177050164843,26612.262471314243,1,26612.262471314243,25100.355536475097
2023-09-02 20:00:00,25869.51,25907.09,4h,25817.84,25833.4,39037175.8437284,BTCUSDT,63015,1509.7619,28172.9608741481,24746.99829251857,26590.124763218042,1,26590.124763218042,25112.775236781952
2023-09-03 00:00:00,25863.91,25907.53,4h,25826.29,25869.52,47563805.5884693,BTCUSDT,56210,1838.85883,28062.39780117197,24730.293032161357,26569.991025057145,1,26569.991025057145,25163.428974942854
2023-09-03 04:00:00,25956.22,25956.24,4h,25863.9,25863.91,52953574.9574979,BTCUSDT,63538,2043.30026,27922.377928395035,24746.977071604968,26569.991025057145,1,26569.991025057145,25216.562776195715
2023-09-03 08:00:00,25943.38,25956.3,4h,25877.3,25956.23,58363101.3909004,BTCUSDT,66123,2252.14569,27785.563244482233,24767.530922184436,26569.991025057145,1,26569.991025057145,25287.44188738593
2023-09-03 12:00:00,25873.5,26085.01,4h,25807.32,25943.39,103003745.1238491,BTCUSDT,113346,3971.46407,27662.53926387534,24779.877402791324,26556.897206983373,1,26556.897206983373,25287.44188738593
2023-09-03 16:00:00,26011.16,26039.99,4h,25800.0,25873.5,106357336.7116217,BTCUSDT,111592,4105.96819,27527.423699542007,24817.732967124663,26556.897206983373,1,26556.897206983373,25288.4391533658
2023-09-03 20:00:00,25971.21,26135.0,4h,25927.94,26011.16,84859126.3297693,BTCUSDT,85603,3262.73963,27340.324356752244,24894.10064324775,26556.897206983373,1,26556.897206983373,25359.002445697508
2023-09-04 00:00:00,25987.56,26108.02,4h,25877.66,25971.21,71208258.8833103,BTCUSDT,87764,2742.29835,27147.10120529192,24984.847961374744,26556.897206983373,1,26556.897206983373,25374.315323412637
2023-09-04 04:00:00,25964.96,26018.12,4h,25912.21,25987.56,65103507.6390615,BTCUSDT,70148,2506.15902,26895.9111890333,25128.032144300036,26556.897206983373,1,26556.897206983373,25395.228807242
2023-09-04 08:00:00,25892.49,26011.24,4h,25865.57,25964.97,83289228.7945018,BTCUSDT,87441,3211.69182,26526.530426159454,25379.790407173885,26500.633883120096,1,26500.633883120096,25395.228807242
2023-09-04 12:00:00,25814.23,25966.8,4h,25717.04,25892.49,151106725.550219,BTCUSDT,143596,5847.53927,26182.71787482157,25631.287958511766,26418.194938964094,1,26418.194938964094,25395.228807242
2023-09-04 16:00:00,25893.18,25948.15,4h,25810.0,25814.24,71177883.4877956,BTCUSDT,98627,2750.22985,26137.101872796917,25654.436460536414,26412.009442015893,1,26412.009442015893,25395.228807242
2023-09-04 20:00:00,25826.02,25920.0,4h,25631.21,25893.19,121647286.2151111,BTCUSDT,109254,4719.67778,26133.552724932928,25648.42227506707,26408.458219915094,1,26408.458219915094,25395.228807242
2023-09-05 00:00:00,25692.45,25844.48,4h,25562.62,25826.03,87053913.3018354,BTCUSDT,90823,3386.10818,26115.75657180322,25633.83842819678,26317.382058919342,1,26317.382058919342,25395.228807242
2023-09-05 04:00:00,25735.56,25756.72,4h,25678.06,25692.45,63764276.9984437,BTCUSDT,75130,2479.9426,26106.83189457898,25621.483105421023,26256.099955973375,1,26256.099955973375,25395.228807242
2023-09-05 08:00:00,25783.68,25812.09,4h,25654.0,25735.57,91200422.8905362,BTCUSDT,90070,3542.48738,26079.151053077312,25627.17978025603,26256.099955973375,1,26256.099955973375,25395.228807242
2023-09-05 12:00:00,25759.37,25915.49,4h,25625.03,25783.69,164400256.7109879,BTCUSDT,139028,6381.87118,26080.945938127978,25621.082395205365,26256.099955973375,1,26256.099955973375,25395.228807242
2023-09-05 16:00:00,25683.93,25845.0,4h,25683.93,25759.38,90844385.1880366,BTCUSDT,106987,3526.88435,26074.28633780122,25630.93116219878,26225.46843287767,1,26225.46843287767,25395.228807242
2023-09-05 20:00:00,25792.1,25802.73,4h,25675.0,25683.93,51630452.5103607,BTCUSDT,64698,2006.09968,26074.563165757652,25629.575167575676,26225.46843287767,1,26225.46843287767,25395.228807242
2023-09-06 00:00:00,25782.86,25870.51,4h,25773.12,25792.11,54425405.3556718,BTCUSDT,66874,2108.7925,26075.018022192933,25627.85197780707,26225.46843287767,1,26225.46843287767,25395.228807242
2023-09-06 04:00:00,25728.93,25792.25,4h,25723.65,25782.87,66100617.3149088,BTCUSDT,67910,2565.45965,26078.95335100176,25618.371648998243,26225.46843287767,1,26225.46843287767,25395.228807242
2023-09-06 08:00:00,25733.29,25777.2,4h,25715.16,25728.93,51706339.8230588,BTCUSDT,76746,2008.48748,26082.192360299432,25608.445139700572,26184.55884722532,1,26184.55884722532,25395.228807242
2023-09-06 12:00:00,25588.02,25778.0,4h,25540.0,25733.28,147406605.7377483,BTCUSDT,135523,5745.79519,26100.29129578745,25564.784537545886,26131.38065486405,1,26131.38065486405,25395.228807242
2023-09-06 16:00:00,25689.54,26040.0,4h,25372.51,25588.01,299702117.5873592,BTCUSDT,215477,11670.04827,26103.658324938748,25549.430008394578,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-06 20:00:00,25759.95,25786.51,4h,25655.02,25689.54,81422094.9824208,BTCUSDT,73772,3163.94077,26100.0729591972,25543.885374136134,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 00:00:00,25837.88,25839.5,4h,25724.78,25759.95,48776599.563321,BTCUSDT,65610,1892.99921,26098.26939302491,25543.519773641765,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 04:00:00,25762.89,25850.0,4h,25745.94,25837.88,50860474.8646641,BTCUSDT,65491,1972.57261,26082.354290790565,25543.324042542772,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 08:00:00,25708.6,25762.9,4h,25691.07,25762.89,51898840.2046614,BTCUSDT,70445,2016.54017,26068.447310113115,25537.66602322022,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 12:00:00,25779.35,25834.52,4h,25615.38,25708.6,128420603.7130614,BTCUSDT,124166,4992.81316,26062.173880693525,25536.09361930647,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 16:00:00,25880.01,25977.75,4h,25773.52,25779.35,131321094.4795048,BTCUSDT,117344,5075.15246,26036.567883548374,25550.770449784966,26113.887372120847,1,26113.887372120847,25395.228807242
2023-09-07 20:00:00,26255.0,26443.14,4h,25858.21,25880.01,307645396.0819056,BTCUSDT,188873,11737.41806,26130.056305188155,25480.93119481184,25528.327409522077,-1,26113.887372120847,25528.327409522077
2023-09-08 00:00:00,26252.8,26445.5,4h,26198.91,26255.0,126433967.9172762,BTCUSDT,100089,4810.99373,26201.31817508955,25431.77265824378,25741.076289045974,-1,26766.72371095403,25741.076289045974
2023-09-08 04:00:00,26256.22,26385.0,4h,26190.0,26252.81,104830014.9064905,BTCUSDT,92083,3987.88762,26266.557415149797,25390.8050848502,25766.386974593675,-1,26742.63302540633,25766.386974593675
2023-09-08 08:00:00,25839.51,26266.93,4h,25647.26,26256.21,221345370.52162448,BTCUSDT,167443,8537.78801,26263.13759685124,25389.80990314876,25766.386974593675,-1,26626.177124136007,25766.386974593675
2023-09-08 12:00:00,25844.64,25955.0,4h,25795.45,25839.52,128407314.8817242,BTCUSDT,106681,4962.39556,26264.446893117653,25391.034773549014,25766.386974593675,-1,26392.882267929206,25766.386974593675
2023-09-08 16:00:00,25895.62,25895.63,4h,25719.8,25844.64,110159524.7097007,BTCUSDT,110959,4267.45166,26264.6454655836,25391.039534416406,25766.386974593675,-1,26392.882267929206,25766.386974593675
2023-09-08 20:00:00,25910.5,25934.36,4h,25850.13,25895.63,63008344.1728762,BTCUSDT,69597,2433.24813,26270.108167491573,25392.616832508433,25766.386974593675,-1,26392.882267929206,25766.386974593675
2023-09-09 00:00:00,25875.0,25910.5,4h,25850.82,25910.5,50251205.8076801,BTCUSDT,58262,1941.95487,26272.104851668737,25405.832648331263,25766.386974593675,-1,26391.300880090806,25766.386974593675
2023-09-09 04:00:00,25886.15,25894.21,4h,25836.49,25874.99,36983513.8267786,BTCUSDT,55782,1429.45386,26275.540662809013,25414.94600385765,25766.386974593675,-1,26357.26458608627,25766.386974593675
2023-09-09 08:00:00,25863.03,25907.75,4h,25849.05,25886.14,47877117.5430487,BTCUSDT,59636,1850.2598,26277.714898126145,25419.384268540514,25766.386974593675,-1,26333.803106781954,25766.386974593675
2023-09-09 12:00:00,25894.09,25928.66,4h,25796.64,25863.03,73601831.1970242,BTCUSDT,79239,2845.92701,26281.310345016896,25427.015488316432,25766.386974593675,-1,26323.353951442856,25766.386974593675
